talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
d1f53807-8882-4865-a5fb-87cfa2fc2fab,すがやなおひろ,imgKakaroni.jpg,東京都豊島区,1991/03/05,O,カカロニ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/sugayazinho?ref_src=twsrc%5Etfw"">Tweets by sugayazinho</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tVyMOqkmE3A"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
048b6468-2ff8-4703-9102-59aaacdfeb74,片倉ブリザード,imgKatakuraBlizzard.jpg,長野県岡谷市,1989/08/28,B,なし,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/blizzard0828?ref_src=twsrc%5Etfw"">Tweets by blizzard0828</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ha8eQQm50RQ"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@katakurablizzard"" data-unique-id=""katakurablizzard""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@katakurablizzard?refer=creator_embed"">@katakurablizzard</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
08f89e91-7aff-40ab-b947-62508aa9e080,トミドコロ,imgTomidokoro.jpg,千葉県松戸市,1982/05/09,AB,なし,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/daitomidokoro?ref_src=twsrc%5Etfw"">Tweets by daitomidokoro</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/pcnT6zvqm0U"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
4d5160c8-8352-41a5-b945-626beb2a26e1,杉本青空,imgKarashirenkon.jpg,熊本県阿蘇郡,1994/02/02,O,からし蓮根,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/BouzuRock?ref_src=twsrc%5Etfw"">Tweets by BouzuRock</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/faQ4xAlTUiU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
9f8ce337-8235-439c-991b-85398887d3ba,伊織,imgKarashirenkon.jpg,熊本県下益城郡,1993/09/12,A,からし蓮根,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/karashi_iori?ref_src=twsrc%5Etfw"">Tweets by karashi_iori</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/faQ4xAlTUiU"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@karashi_iori"" data-unique-id=""karashi_iori""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@karashi_iori?refer=creator_embed"">@karashi_iori</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
5a28b5a3-fb1c-41ad-a3bd-334eb9bb3cd3,かわばたくん,imgKarintou.jpg,兵庫県神戸市,1982/07/17,B,かりんとう,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/masa_hihi?ref_src=twsrc%5Etfw"">Tweets by masa_hihi</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",なし,なし
6a2df81e-6a81-411e-840a-e4a421c885eb,宮本昌彦,imgKarintou.jpg,兵庫県神戸市,1982/08/19,O,かりんとう,なし,なし,なし,なし
82ee15ff-e28c-41ff-b196-9acfa09b2a74,富樫啓郎,imgKisaragi.jpg,山形県鶴岡市,1987/02/10,なし,キサラギ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/togatoga0158?ref_src=twsrc%5Etfw"">Tweets by togatoga0158</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/DYFvPZWPCeI"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
d9eed6e8-42d1-4d16-b617-a57314ec29fc,上野悠介,imgKisaragi.jpg,埼玉県深谷市,1987/02/27,なし,キサラギ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/UEeeeeeeNO?ref_src=twsrc%5Etfw"">Tweets by UEeeeeeeNO</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lFgnQRbDnF8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
61a89871-1a9a-48ae-bd20-237e172de7e6,清水誠,imgQ.jpg,愛知県,1984/02/23,なし,キュウ,なし,"<a class=""twitter-timeline"" href=""https://twitter.com/pentachansp?ref_src=twsrc%5Etfw"">Tweets by pentachansp</a> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/D15jgE3JD0s"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",なし
