talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
408f9c05-a57c-4ae7-908f-fcd2ebc4f411,福田麻貴,img_3_fukuda.jpg,大阪府大阪市,1988/10/10,Ｏ,3時のヒロイン,なし,fukudamaki,NIv9qxVAPdU,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@3jinoheroine"" data-unique-id=""3jinoheroine""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@3jinoheroine?refer=creator_embed"">@3jinoheroine</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
2f396bb8-9abf-4707-b28d-c16ade6341c6,ゆめっち,img_3_yumetti.jpg,熊本県菊池市,1994/11/17,Ａ,3時のヒロイン,なし,yumecchi3,1pRGrkSWwNA,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@yumecchi_3h"" data-unique-id=""yumecchi_3h""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@yumecchi_3h?refer=creator_embed"">@yumecchi_3h</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
daf7fed1-8dbc-4fa7-a708-13ad0b2ff368,かなで,img_3_kanade.jpg,東京都杉並区,1992/06/10,Ｏ,3時のヒロイン,なし,kanade_0610,Uyup2R-xEGA,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kanade.0610"" data-unique-id=""kanade.0610""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@kanade.0610?refer=creator_embed"">@kanade.0610</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
bedbb3f5-9ce2-474c-89ec-8a19bc33c41f,こじまラテ,img_naniwa_kojima.jpg,大阪府大東市,1983/11/21,B,なにわスワンキーズ,なし,kojimalatte,HReahv_bF5k,なし
32cb9cb7-5eac-4737-8809-4728b8e21e40,仲西隼平,img_naniwa_nakanishi.jpg,大阪府交野市,1989/03/07,O,なにわスワンキーズ,なし,nakanishi_pocke,HReahv_bF5k,なし
9eb815db-38d7-4f58-9011-8e23a719c127,前田龍二,img_naniwa_maeda.jpg,愛媛県松山市,1988/05/20,O,なにわスワンキーズ,なし,ryuzi19880520,HReahv_bF5k,なし
43b49eb3-fa50-4346-8056-ab4dc119e238,じゃい,img_injon_jai.jpg,神奈川県横浜市,1972/03/20,Ａ,インスタントジョンソン,なし,instantjayjay,wYEKUTmV3zA,なし
75bc7360-df1e-4e8d-8af8-ec91810ebf43,スギ。,img_injon_jai.jpg,東京都北区,1972/07/13,Ｏ,インスタントジョンソン,なし,injyonsugi,YRxcH_VjDGo,なし
72d1dcdf-15ed-4c93-8a69-1b4852ff5fb3,ゆうぞう,img_injon_yuuzou.jpg,神奈川県平塚市,1971/09/12,Ａ,インスタントジョンソン,なし,otsukarechan912,なし,なし
81bd0ca0-442d-4215-ab79-5892339ff509,シークエンスはやとも,img_worries_hayatomo.jpg,東京都大田区,1991/07/08,Ａ,ウォーリーズジャパン,なし,HayaTaka78,kZT9n8OVWYQ,なし
